,Unnamed: 0,FOLDER,IN FILE,CHANNEL,CLIP LENGTH,SAMPLE RATE,OFFSET,DURATION,MANUAL ID,CONFIDENCE
1056,58,Stratified_Random_Sample_Peru2019_Subset/AM5_samples/,20190612_221000.WAV,0,60.0,44100,9.0,3.0,bird,0.8567421021085755
1057,59,Stratified_Random_Sample_Peru2019_Subset/AM5_samples/,20190612_221000.WAV,0,60.0,44100,12.0,3.0000000000000018,bird,0.8961667759904798
1058,60,Stratified_Random_Sample_Peru2019_Subset/AM5_samples/,20190612_221000.WAV,0,60.0,44100,15.000000000000002,2.9999999999999982,bird,0.5799997613778205
1059,61,Stratified_Random_Sample_Peru2019_Subset/AM5_samples/,20190612_221000.WAV,0,60.0,44100,18.0,3.0,bird,0.9807458712665515
1060,62,Stratified_Random_Sample_Peru2019_Subset/AM5_samples/,20190612_221000.WAV,0,60.0,44100,21.0,3.0,bird,1.0
1061,63,Stratified_Random_Sample_Peru2019_Subset/AM5_samples/,20190612_221000.WAV,0,60.0,44100,24.0,3.000000000000004,bird,0.9058614052889132
1062,64,Stratified_Random_Sample_Peru2019_Subset/AM5_samples/,20190612_221000.WAV,0,60.0,44100,39.0,3.0,bird,0.5594552966147422
1063,65,Stratified_Random_Sample_Peru2019_Subset/AM5_samples/,20190629_223000.WAV,0,60.0,44100,48.0,3.0,bird,1.0
1064,0,Stratified_Random_Sample_Peru2019_Subset/AM6_samples/,20190627_210000.WAV,0,60.0,44100,6.0,3.0,bird,1.0
1065,1,Stratified_Random_Sample_Peru2019_Subset/AM6_samples/,20190611_230000.WAV,0,60.0,44100,0.0,3.0,bird,1.0
1066,2,Stratified_Random_Sample_Peru2019_Subset/AM6_samples/,20190611_230000.WAV,0,60.0,44100,3.0,3.0,bird,0.8389918462352985
1067,3,Stratified_Random_Sample_Peru2019_Subset/AM6_samples/,20190611_230000.WAV,0,60.0,44100,6.0,3.0,bird,0.6255960418040419
1068,4,Stratified_Random_Sample_Peru2019_Subset/AM6_samples/,20190611_230000.WAV,0,60.0,44100,24.0,3.000000000000004,bird,0.4716049710119053
1069,5,Stratified_Random_Sample_Peru2019_Subset/AM6_samples/,20190611_230000.WAV,0,60.0,44100,27.000000000000004,3.0,bird,0.471185528421109
1070,6,Stratified_Random_Sample_Peru2019_Subset/AM6_samples/,20190611_230000.WAV,0,60.0,44100,33.00000000000001,2.999999999999993,bird,0.3776324317362769
1071,7,Stratified_Random_Sample_Peru2019_Subset/AM6_samples/,20190611_230000.WAV,0,60.0,44100,42.0,3.0,bird,0.4134813852249983
1072,8,Stratified_Random_Sample_Peru2019_Subset/AM6_samples/,20190704_225000.WAV,0,60.0,44100,30.000000000000004,3.000000000000004,bird,1.0
1073,9,Stratified_Random_Sample_Peru2019_Subset/AM6_samples/,20190625_042000.WAV,0,60.0,44100,57.0,2.999999999999993,bird,1.0
1074,0,Stratified_Random_Sample_Peru2019_Subset/AM7_samples/,20190627_021000.WAV,0,60.0,44100,0.0,3.0,bird,0.8671878595058933
1075,1,Stratified_Random_Sample_Peru2019_Subset/AM7_samples/,20190627_021000.WAV,0,60.0,44100,3.0,3.0,bird,0.6670954012271606
1076,2,Stratified_Random_Sample_Peru2019_Subset/AM7_samples/,20190627_021000.WAV,0,60.0,44100,12.0,3.0000000000000018,bird,0.8245599205396845
1077,3,Stratified_Random_Sample_Peru2019_Subset/AM7_samples/,20190627_021000.WAV,0,60.0,44100,30.000000000000004,3.000000000000004,bird,0.8445926419917751
1078,4,Stratified_Random_Sample_Peru2019_Subset/AM7_samples/,20190627_021000.WAV,0,60.0,44100,33.00000000000001,2.999999999999993,bird,0.9348753901689806
1079,5,Stratified_Random_Sample_Peru2019_Subset/AM7_samples/,20190627_021000.WAV,0,60.0,44100,39.0,3.0,bird,1.0
1080,6,Stratified_Random_Sample_Peru2019_Subset/AM7_samples/,20190622_144000.WAV,0,60.0,44100,0.0,3.0,bird,1.0
1081,7,Stratified_Random_Sample_Peru2019_Subset/AM7_samples/,20190623_030000.WAV,0,60.0,44100,57.0,2.999999999999993,bird,1.0
1082,8,Stratified_Random_Sample_Peru2019_Subset/AM7_samples/,20190612_043000.WAV,0,60.0,44100,0.0,3.0,bird,0.8882954625826023
1083,9,Stratified_Random_Sample_Peru2019_Subset/AM7_samples/,20190612_043000.WAV,0,60.0,44100,3.0,3.0,bird,1.0
1084,10,Stratified_Random_Sample_Peru2019_Subset/AM7_samples/,20190612_043000.WAV,0,60.0,44100,6.0,3.0,bird,0.7551276047092647
1085,11,Stratified_Random_Sample_Peru2019_Subset/AM7_samples/,20190612_043000.WAV,0,60.0,44100,9.0,3.0,bird,0.2877813226185265
1086,12,Stratified_Random_Sample_Peru2019_Subset/AM7_samples/,20190612_043000.WAV,0,60.0,44100,18.0,3.0,bird,0.296719227585785
1087,13,Stratified_Random_Sample_Peru2019_Subset/AM7_samples/,20190612_043000.WAV,0,60.0,44100,24.0,3.000000000000004,bird,0.7709007867252616
1088,14,Stratified_Random_Sample_Peru2019_Subset/AM7_samples/,20190612_043000.WAV,0,60.0,44100,27.000000000000004,3.0,bird,0.4292121533027869
1089,15,Stratified_Random_Sample_Peru2019_Subset/AM7_samples/,20190701_151000.WAV,0,60.0,44100,15.000000000000002,2.9999999999999982,bird,1.0
1090,16,Stratified_Random_Sample_Peru2019_Subset/AM7_samples/,20190701_151000.WAV,0,60.0,44100,18.0,3.0,bird,0.6593042712358543
1091,17,Stratified_Random_Sample_Peru2019_Subset/AM7_samples/,20190701_151000.WAV,0,60.0,44100,21.0,3.0,bird,0.4017656951389183
1092,18,Stratified_Random_Sample_Peru2019_Subset/AM7_samples/,20190701_151000.WAV,0,60.0,44100,33.00000000000001,2.999999999999993,bird,0.5588222339209318
1093,0,Stratified_Random_Sample_Peru2019_Subset/AM8_samples/,20190625_234000.WAV,0,60.0,44100,0.0,3.0,bird,1.0
1094,1,Stratified_Random_Sample_Peru2019_Subset/AM8_samples/,20190625_234000.WAV,0,60.0,44100,9.0,3.0,bird,0.4176527123043014
1095,2,Stratified_Random_Sample_Peru2019_Subset/AM8_samples/,20190619_170000.WAV,0,60.0,44100,3.0,3.0,bird,0.9533391595901256
1096,3,Stratified_Random_Sample_Peru2019_Subset/AM8_samples/,20190619_170000.WAV,0,60.0,44100,6.0,3.0,bird,1.0
1097,4,Stratified_Random_Sample_Peru2019_Subset/AM8_samples/,20190628_214000.WAV,0,60.0,44100,42.0,3.0,bird,1.0
1098,5,Stratified_Random_Sample_Peru2019_Subset/AM8_samples/,20190619_081000.WAV,0,60.0,44100,0.0,3.0,bird,0.282381112940068
1099,6,Stratified_Random_Sample_Peru2019_Subset/AM8_samples/,20190619_081000.WAV,0,60.0,44100,3.0,3.0,bird,0.249433167440438
1100,7,Stratified_Random_Sample_Peru2019_Subset/AM8_samples/,20190619_081000.WAV,0,60.0,44100,6.0,3.0,bird,0.984970357024592
1101,8,Stratified_Random_Sample_Peru2019_Subset/AM8_samples/,20190619_081000.WAV,0,60.0,44100,9.0,3.0,bird,0.9998673017684452
1102,9,Stratified_Random_Sample_Peru2019_Subset/AM8_samples/,20190619_081000.WAV,0,60.0,44100,15.000000000000002,2.9999999999999982,bird,0.4747009615193224
1103,10,Stratified_Random_Sample_Peru2019_Subset/AM8_samples/,20190619_081000.WAV,0,60.0,44100,18.0,3.0,bird,0.9978267648714004
1104,11,Stratified_Random_Sample_Peru2019_Subset/AM8_samples/,20190619_081000.WAV,0,60.0,44100,21.0,3.0,bird,0.9943898806741313
1105,12,Stratified_Random_Sample_Peru2019_Subset/AM8_samples/,20190619_081000.WAV,0,60.0,44100,27.000000000000004,3.0,bird,0.6160458701596058
1106,13,Stratified_Random_Sample_Peru2019_Subset/AM8_samples/,20190619_081000.WAV,0,60.0,44100,30.000000000000004,3.000000000000004,bird,1.0
1107,14,Stratified_Random_Sample_Peru2019_Subset/AM8_samples/,20190619_081000.WAV,0,60.0,44100,39.0,3.0,bird,0.3034085350296188
1108,15,Stratified_Random_Sample_Peru2019_Subset/AM8_samples/,20190619_081000.WAV,0,60.0,44100,42.0,3.0,bird,0.5421348853396804
1109,16,Stratified_Random_Sample_Peru2019_Subset/AM8_samples/,20190619_081000.WAV,0,60.0,44100,45.0,3.0,bird,0.903660360082683
1110,17,Stratified_Random_Sample_Peru2019_Subset/AM8_samples/,20190619_081000.WAV,0,60.0,44100,48.0,3.0,bird,0.9689321471719896
1111,18,Stratified_Random_Sample_Peru2019_Subset/AM8_samples/,20190619_081000.WAV,0,60.0,44100,57.0,2.999999999999993,bird,0.424502426869703
1112,19,Stratified_Random_Sample_Peru2019_Subset/AM8_samples/,20190615_084000.WAV,0,60.0,44100,6.0,3.0,bird,0.3949921784485828
1113,20,Stratified_Random_Sample_Peru2019_Subset/AM8_samples/,20190615_084000.WAV,0,60.0,44100,21.0,3.0,bird,1.0
1114,21,Stratified_Random_Sample_Peru2019_Subset/AM8_samples/,20190615_084000.WAV,0,60.0,44100,24.0,3.000000000000004,bird,0.9582136808776968
1115,22,Stratified_Random_Sample_Peru2019_Subset/AM8_samples/,20190615_084000.WAV,0,60.0,44100,27.000000000000004,3.0,bird,0.4630599246546421
1116,23,Stratified_Random_Sample_Peru2019_Subset/AM8_samples/,20190615_084000.WAV,0,60.0,44100,30.000000000000004,3.000000000000004,bird,0.3251459121311436
1117,24,Stratified_Random_Sample_Peru2019_Subset/AM8_samples/,20190615_084000.WAV,0,60.0,44100,36.0,3.0,bird,0.4362391786845067
1118,25,Stratified_Random_Sample_Peru2019_Subset/AM8_samples/,20190615_084000.WAV,0,60.0,44100,45.0,3.0,bird,0.3663866385962381
1119,26,Stratified_Random_Sample_Peru2019_Subset/AM8_samples/,20190623_081000.WAV,0,60.0,44100,0.0,3.0,bird,1.0
1120,27,Stratified_Random_Sample_Peru2019_Subset/AM8_samples/,20190623_081000.WAV,0,60.0,44100,3.0,3.0,bird,0.9777091669887844
1121,28,Stratified_Random_Sample_Peru2019_Subset/AM8_samples/,20190623_081000.WAV,0,60.0,44100,6.0,3.0,bird,0.8746723342816345
1122,29,Stratified_Random_Sample_Peru2019_Subset/AM8_samples/,20190623_081000.WAV,0,60.0,44100,9.0,3.0,bird,0.7358994436390123
1123,30,Stratified_Random_Sample_Peru2019_Subset/AM8_samples/,20190623_081000.WAV,0,60.0,44100,15.000000000000002,2.9999999999999982,bird,0.5255069999731706
1124,31,Stratified_Random_Sample_Peru2019_Subset/AM8_samples/,20190623_081000.WAV,0,60.0,44100,18.0,3.0,bird,0.8324814604302034
1125,32,Stratified_Random_Sample_Peru2019_Subset/AM8_samples/,20190623_081000.WAV,0,60.0,44100,21.0,3.0,bird,0.8976155176919615
1126,33,Stratified_Random_Sample_Peru2019_Subset/AM8_samples/,20190623_081000.WAV,0,60.0,44100,24.0,3.000000000000004,bird,0.6116807239151756
1127,34,Stratified_Random_Sample_Peru2019_Subset/AM8_samples/,20190623_081000.WAV,0,60.0,44100,27.000000000000004,3.0,bird,0.8674269223469511
1128,35,Stratified_Random_Sample_Peru2019_Subset/AM8_samples/,20190623_081000.WAV,0,60.0,44100,33.00000000000001,2.999999999999993,bird,0.3386431409802248
1129,36,Stratified_Random_Sample_Peru2019_Subset/AM8_samples/,20190623_081000.WAV,0,60.0,44100,36.0,3.0,bird,0.4081807808033101
1130,37,Stratified_Random_Sample_Peru2019_Subset/AM8_samples/,20190623_081000.WAV,0,60.0,44100,42.0,3.0,bird,0.7587284781504847
1131,38,Stratified_Random_Sample_Peru2019_Subset/AM8_samples/,20190623_081000.WAV,0,60.0,44100,45.0,3.0,bird,0.5468961933143276
1132,39,Stratified_Random_Sample_Peru2019_Subset/AM8_samples/,20190623_081000.WAV,0,60.0,44100,51.0,3.000000000000007,bird,0.6953596919991931
1133,40,Stratified_Random_Sample_Peru2019_Subset/AM8_samples/,20190623_084000.WAV,0,60.0,44100,3.0,3.0,bird,0.4685086651442498
1134,41,Stratified_Random_Sample_Peru2019_Subset/AM8_samples/,20190623_084000.WAV,0,60.0,44100,6.0,3.0,bird,0.965373603075216
1135,42,Stratified_Random_Sample_Peru2019_Subset/AM8_samples/,20190623_084000.WAV,0,60.0,44100,12.0,3.0000000000000018,bird,0.9263467692399144
1136,43,Stratified_Random_Sample_Peru2019_Subset/AM8_samples/,20190623_084000.WAV,0,60.0,44100,15.000000000000002,2.9999999999999982,bird,1.0
1137,44,Stratified_Random_Sample_Peru2019_Subset/AM8_samples/,20190623_084000.WAV,0,60.0,44100,18.0,3.0,bird,0.884277041887929
1138,45,Stratified_Random_Sample_Peru2019_Subset/AM8_samples/,20190623_084000.WAV,0,60.0,44100,21.0,3.0,bird,0.2963989867341682
1139,46,Stratified_Random_Sample_Peru2019_Subset/AM8_samples/,20190623_084000.WAV,0,60.0,44100,27.000000000000004,3.0,bird,0.5024503769715464
1140,47,Stratified_Random_Sample_Peru2019_Subset/AM8_samples/,20190623_084000.WAV,0,60.0,44100,30.000000000000004,3.000000000000004,bird,0.3267336170940002
1141,48,Stratified_Random_Sample_Peru2019_Subset/AM8_samples/,20190623_084000.WAV,0,60.0,44100,39.0,3.0,bird,0.2590605061623207
1142,49,Stratified_Random_Sample_Peru2019_Subset/AM8_samples/,20190623_084000.WAV,0,60.0,44100,45.0,3.0,bird,0.6373283565823888
1143,50,Stratified_Random_Sample_Peru2019_Subset/AM8_samples/,20190623_084000.WAV,0,60.0,44100,54.00000000000001,2.999999999999993,bird,0.6575570163271777
1144,51,Stratified_Random_Sample_Peru2019_Subset/AM8_samples/,20190613_163000.WAV,0,60.0,44100,3.0,3.0,bird,0.6874668279856175
1145,52,Stratified_Random_Sample_Peru2019_Subset/AM8_samples/,20190613_163000.WAV,0,60.0,44100,6.0,3.0,bird,0.988054420868806
1146,53,Stratified_Random_Sample_Peru2019_Subset/AM8_samples/,20190613_163000.WAV,0,60.0,44100,9.0,3.0,bird,1.0
1147,54,Stratified_Random_Sample_Peru2019_Subset/AM8_samples/,20190613_163000.WAV,0,60.0,44100,12.0,3.0000000000000018,bird,0.6290746690973509
1148,55,Stratified_Random_Sample_Peru2019_Subset/AM8_samples/,20190613_163000.WAV,0,60.0,44100,15.000000000000002,2.9999999999999982,bird,0.3171228163137752
1149,56,Stratified_Random_Sample_Peru2019_Subset/AM8_samples/,20190613_163000.WAV,0,60.0,44100,21.0,3.0,bird,0.992440279845771
1150,57,Stratified_Random_Sample_Peru2019_Subset/AM8_samples/,20190613_163000.WAV,0,60.0,44100,24.0,3.000000000000004,bird,0.890590475171262
1151,58,Stratified_Random_Sample_Peru2019_Subset/AM8_samples/,20190613_163000.WAV,0,60.0,44100,36.0,3.0,bird,0.4119938175106618
1152,59,Stratified_Random_Sample_Peru2019_Subset/AM8_samples/,20190613_163000.WAV,0,60.0,44100,42.0,3.0,bird,0.7668477912841938
1153,60,Stratified_Random_Sample_Peru2019_Subset/AM8_samples/,20190613_163000.WAV,0,60.0,44100,45.0,3.0,bird,0.9014313217142568
1154,61,Stratified_Random_Sample_Peru2019_Subset/AM8_samples/,20190613_163000.WAV,0,60.0,44100,48.0,3.0,bird,0.961368421691503
1155,62,Stratified_Random_Sample_Peru2019_Subset/AM8_samples/,20190613_163000.WAV,0,60.0,44100,51.0,3.000000000000007,bird,0.4239515351992773
1156,63,Stratified_Random_Sample_Peru2019_Subset/AM8_samples/,20190613_163000.WAV,0,60.0,44100,54.00000000000001,2.999999999999993,bird,0.3784972825114229
1157,64,Stratified_Random_Sample_Peru2019_Subset/AM8_samples/,20190613_163000.WAV,0,60.0,44100,57.0,2.999999999999993,bird,0.808087301495879
1158,0,Stratified_Random_Sample_Peru2019_Subset/AM9_samples/,20190618_153000.WAV,0,60.0,44100,27.000000000000004,3.0,bird,1.0
1159,1,Stratified_Random_Sample_Peru2019_Subset/AM9_samples/,20190615_092000.WAV,0,60.0,44100,3.0,3.0,bird,1.0
1160,2,Stratified_Random_Sample_Peru2019_Subset/AM9_samples/,20190615_092000.WAV,0,60.0,44100,6.0,3.0,bird,0.9984067292473624
1161,3,Stratified_Random_Sample_Peru2019_Subset/AM9_samples/,20190615_092000.WAV,0,60.0,44100,9.0,3.0,bird,0.7244662113960301
1162,4,Stratified_Random_Sample_Peru2019_Subset/AM9_samples/,20190615_092000.WAV,0,60.0,44100,15.000000000000002,2.9999999999999982,bird,0.970229289929576
1163,5,Stratified_Random_Sample_Peru2019_Subset/AM9_samples/,20190615_092000.WAV,0,60.0,44100,21.0,3.0,bird,0.4801583266409511
1164,6,Stratified_Random_Sample_Peru2019_Subset/AM9_samples/,20190615_092000.WAV,0,60.0,44100,24.0,3.000000000000004,bird,0.5658857497929606
1165,7,Stratified_Random_Sample_Peru2019_Subset/AM9_samples/,20190615_092000.WAV,0,60.0,44100,27.000000000000004,3.0,bird,0.6487092358769132
1166,8,Stratified_Random_Sample_Peru2019_Subset/AM9_samples/,20190615_092000.WAV,0,60.0,44100,30.000000000000004,3.000000000000004,bird,0.5601733550629613
1167,9,Stratified_Random_Sample_Peru2019_Subset/AM9_samples/,20190615_092000.WAV,0,60.0,44100,33.00000000000001,2.999999999999993,bird,0.6146635555837106
1168,10,Stratified_Random_Sample_Peru2019_Subset/AM9_samples/,20190615_092000.WAV,0,60.0,44100,36.0,3.0,bird,0.7403417773275418
1169,11,Stratified_Random_Sample_Peru2019_Subset/AM9_samples/,20190615_092000.WAV,0,60.0,44100,39.0,3.0,bird,0.2750990195682882
1170,12,Stratified_Random_Sample_Peru2019_Subset/AM9_samples/,20190615_092000.WAV,0,60.0,44100,42.0,3.0,bird,0.4799496898379789
1171,13,Stratified_Random_Sample_Peru2019_Subset/AM9_samples/,20190615_092000.WAV,0,60.0,44100,45.0,3.0,bird,0.922383458074226
1172,14,Stratified_Random_Sample_Peru2019_Subset/AM9_samples/,20190615_092000.WAV,0,60.0,44100,48.0,3.0,bird,0.7156758381056302
1173,15,Stratified_Random_Sample_Peru2019_Subset/AM9_samples/,20190615_092000.WAV,0,60.0,44100,51.0,3.000000000000007,bird,0.2762937900717604
1174,16,Stratified_Random_Sample_Peru2019_Subset/AM9_samples/,20190615_092000.WAV,0,60.0,44100,57.0,2.999999999999993,bird,0.298537631573999
1175,17,Stratified_Random_Sample_Peru2019_Subset/AM9_samples/,20190619_161000.WAV,0,60.0,44100,0.0,3.0,bird,1.0
1176,18,Stratified_Random_Sample_Peru2019_Subset/AM9_samples/,20190619_161000.WAV,0,60.0,44100,3.0,3.0,bird,0.7941605267123909
1177,19,Stratified_Random_Sample_Peru2019_Subset/AM9_samples/,20190619_161000.WAV,0,60.0,44100,6.0,3.0,bird,0.3160682249710083
1178,20,Stratified_Random_Sample_Peru2019_Subset/AM9_samples/,20190619_161000.WAV,0,60.0,44100,9.0,3.0,bird,0.2653113402208579
1179,21,Stratified_Random_Sample_Peru2019_Subset/AM9_samples/,20190619_161000.WAV,0,60.0,44100,24.0,3.000000000000004,bird,0.437952999265264
1180,22,Stratified_Random_Sample_Peru2019_Subset/AM9_samples/,20190619_161000.WAV,0,60.0,44100,33.00000000000001,2.999999999999993,bird,0.2668628059186524
1181,23,Stratified_Random_Sample_Peru2019_Subset/AM9_samples/,20190618_224000.WAV,0,60.0,44100,9.0,3.0,bird,0.3171156344195315
1182,24,Stratified_Random_Sample_Peru2019_Subset/AM9_samples/,20190618_224000.WAV,0,60.0,44100,18.0,3.0,bird,0.6460514986237594
1183,25,Stratified_Random_Sample_Peru2019_Subset/AM9_samples/,20190618_224000.WAV,0,60.0,44100,21.0,3.0,bird,0.9775499065168728
1184,26,Stratified_Random_Sample_Peru2019_Subset/AM9_samples/,20190618_224000.WAV,0,60.0,44100,24.0,3.000000000000004,bird,0.9952939909588004
1185,27,Stratified_Random_Sample_Peru2019_Subset/AM9_samples/,20190618_224000.WAV,0,60.0,44100,27.000000000000004,3.0,bird,0.9744837368637148
1186,28,Stratified_Random_Sample_Peru2019_Subset/AM9_samples/,20190618_224000.WAV,0,60.0,44100,30.000000000000004,3.000000000000004,bird,0.9788410102021012
1187,29,Stratified_Random_Sample_Peru2019_Subset/AM9_samples/,20190618_224000.WAV,0,60.0,44100,33.00000000000001,2.999999999999993,bird,1.0
1188,30,Stratified_Random_Sample_Peru2019_Subset/AM9_samples/,20190618_224000.WAV,0,60.0,44100,36.0,3.0,bird,0.9899151366368444
1189,31,Stratified_Random_Sample_Peru2019_Subset/AM9_samples/,20190618_224000.WAV,0,60.0,44100,39.0,3.0,bird,0.8647561756211165
1190,32,Stratified_Random_Sample_Peru2019_Subset/AM9_samples/,20190618_224000.WAV,0,60.0,44100,42.0,3.0,bird,0.8058316276485258
1191,33,Stratified_Random_Sample_Peru2019_Subset/AM9_samples/,20190618_224000.WAV,0,60.0,44100,45.0,3.0,bird,0.8069986702512876
1192,34,Stratified_Random_Sample_Peru2019_Subset/AM9_samples/,20190618_224000.WAV,0,60.0,44100,48.0,3.0,bird,0.40467565129432
1193,35,Stratified_Random_Sample_Peru2019_Subset/AM9_samples/,20190618_224000.WAV,0,60.0,44100,51.0,3.000000000000007,bird,0.6177711545701219
1194,36,Stratified_Random_Sample_Peru2019_Subset/AM9_samples/,20190612_073000.WAV,0,60.0,44100,30.000000000000004,3.000000000000004,bird,0.8068968731011962
1195,37,Stratified_Random_Sample_Peru2019_Subset/AM9_samples/,20190612_073000.WAV,0,60.0,44100,33.00000000000001,2.999999999999993,bird,1.0
1196,38,Stratified_Random_Sample_Peru2019_Subset/AM9_samples/,20190612_073000.WAV,0,60.0,44100,36.0,3.0,bird,0.77427239619012
1197,39,Stratified_Random_Sample_Peru2019_Subset/AM9_samples/,20190612_073000.WAV,0,60.0,44100,39.0,3.0,bird,0.3522469315177574
1198,40,Stratified_Random_Sample_Peru2019_Subset/AM9_samples/,20190612_073000.WAV,0,60.0,44100,42.0,3.0,bird,0.5253813773436637
1199,41,Stratified_Random_Sample_Peru2019_Subset/AM9_samples/,20190612_073000.WAV,0,60.0,44100,48.0,3.0,bird,0.323073866250437
1200,0,Stratified_Random_Sample_Peru2019_Subset/WWF1_samples/,5D14BB78.WAV,0,60.0,44100,0.0,3.0,bird,0.8268434423656532
1201,1,Stratified_Random_Sample_Peru2019_Subset/WWF1_samples/,5D14BB78.WAV,0,60.0,44100,27.000000000000004,3.0,bird,0.8268293652248098
1202,2,Stratified_Random_Sample_Peru2019_Subset/WWF1_samples/,5D14BB78.WAV,0,60.0,44100,36.0,3.0,bird,1.0
1203,3,Stratified_Random_Sample_Peru2019_Subset/WWF1_samples/,5D14BB78.WAV,0,60.0,44100,57.0,2.999999999999993,bird,0.8666506782392209
1204,4,Stratified_Random_Sample_Peru2019_Subset/WWF1_samples/,5D28B330.WAV,0,60.0,44100,3.0,3.0,bird,1.0
1205,5,Stratified_Random_Sample_Peru2019_Subset/WWF1_samples/,5D28B330.WAV,0,60.0,44100,27.000000000000004,3.0,bird,0.6083860967422619
1206,6,Stratified_Random_Sample_Peru2019_Subset/WWF1_samples/,5D1D8A28.WAV,0,60.0,44100,3.0,3.0,bird,0.7007382568877335
1207,7,Stratified_Random_Sample_Peru2019_Subset/WWF1_samples/,5D1D8A28.WAV,0,60.0,44100,6.0,3.0,bird,0.5691232355546947
1208,8,Stratified_Random_Sample_Peru2019_Subset/WWF1_samples/,5D1D8A28.WAV,0,60.0,44100,18.0,3.0,bird,0.9907525626694416
1209,9,Stratified_Random_Sample_Peru2019_Subset/WWF1_samples/,5D1D8A28.WAV,0,60.0,44100,21.0,3.0,bird,0.7952711941860601
1210,10,Stratified_Random_Sample_Peru2019_Subset/WWF1_samples/,5D1D8A28.WAV,0,60.0,44100,51.0,3.000000000000007,bird,1.0
1211,11,Stratified_Random_Sample_Peru2019_Subset/WWF1_samples/,5D234558.WAV,0,60.0,44100,45.0,3.0,bird,1.0
1212,12,Stratified_Random_Sample_Peru2019_Subset/WWF1_samples/,5D19AD18.WAV,0,60.0,44100,6.0,3.0,bird,0.5014022646751216
1213,13,Stratified_Random_Sample_Peru2019_Subset/WWF1_samples/,5D19AD18.WAV,0,60.0,44100,12.0,3.0000000000000018,bird,0.3510596716055907
1214,14,Stratified_Random_Sample_Peru2019_Subset/WWF1_samples/,5D19AD18.WAV,0,60.0,44100,15.000000000000002,2.9999999999999982,bird,0.75082946826689
1215,15,Stratified_Random_Sample_Peru2019_Subset/WWF1_samples/,5D19AD18.WAV,0,60.0,44100,18.0,3.0,bird,0.982951249773247
1216,16,Stratified_Random_Sample_Peru2019_Subset/WWF1_samples/,5D19AD18.WAV,0,60.0,44100,21.0,3.0,bird,0.7597006915688176
1217,17,Stratified_Random_Sample_Peru2019_Subset/WWF1_samples/,5D19AD18.WAV,0,60.0,44100,24.0,3.000000000000004,bird,0.6391275550310064
1218,18,Stratified_Random_Sample_Peru2019_Subset/WWF1_samples/,5D19AD18.WAV,0,60.0,44100,30.000000000000004,3.000000000000004,bird,1.0
1219,19,Stratified_Random_Sample_Peru2019_Subset/WWF1_samples/,5D19AD18.WAV,0,60.0,44100,33.00000000000001,2.999999999999993,bird,0.3648030061855993
1220,20,Stratified_Random_Sample_Peru2019_Subset/WWF1_samples/,5D19AD18.WAV,0,60.0,44100,36.0,3.0,bird,0.6276075201390304
1221,21,Stratified_Random_Sample_Peru2019_Subset/WWF1_samples/,5D19AD18.WAV,0,60.0,44100,39.0,3.0,bird,0.2972612500307936
1222,22,Stratified_Random_Sample_Peru2019_Subset/WWF1_samples/,5D19AD18.WAV,0,60.0,44100,57.0,2.999999999999993,bird,0.3836042635732697
1223,23,Stratified_Random_Sample_Peru2019_Subset/WWF1_samples/,5D2F1018.WAV,0,60.0,44100,9.0,3.0,bird,1.0
1224,24,Stratified_Random_Sample_Peru2019_Subset/WWF1_samples/,5D2148C0.WAV,0,60.0,44100,30.000000000000004,3.000000000000004,bird,1.0
1225,25,Stratified_Random_Sample_Peru2019_Subset/WWF1_samples/,5D2509B0.WAV,0,60.0,44100,15.000000000000002,2.9999999999999982,bird,0.5169800158229617
1226,26,Stratified_Random_Sample_Peru2019_Subset/WWF1_samples/,5D2509B0.WAV,0,60.0,44100,18.0,3.0,bird,1.0
1227,27,Stratified_Random_Sample_Peru2019_Subset/WWF1_samples/,5D2509B0.WAV,0,60.0,44100,42.0,3.0,bird,0.424941083229897
1228,0,Stratified_Random_Sample_Peru2019_Subset/WWF2_samples/,5D280368.WAV,0,60.0,44100,3.0,3.0,bird,0.9875875542350098
1229,1,Stratified_Random_Sample_Peru2019_Subset/WWF2_samples/,5D280368.WAV,0,60.0,44100,6.0,3.0,bird,0.9940854116068216
1230,2,Stratified_Random_Sample_Peru2019_Subset/WWF2_samples/,5D280368.WAV,0,60.0,44100,9.0,3.0,bird,0.954612351867568
1231,3,Stratified_Random_Sample_Peru2019_Subset/WWF2_samples/,5D280368.WAV,0,60.0,44100,15.000000000000002,2.9999999999999982,bird,1.0
1232,4,Stratified_Random_Sample_Peru2019_Subset/WWF2_samples/,5D280368.WAV,0,60.0,44100,18.0,3.0,bird,0.9946908284999364
1233,5,Stratified_Random_Sample_Peru2019_Subset/WWF2_samples/,5D280368.WAV,0,60.0,44100,30.000000000000004,3.000000000000004,bird,0.7801275525167211
1234,6,Stratified_Random_Sample_Peru2019_Subset/WWF2_samples/,5D280368.WAV,0,60.0,44100,33.00000000000001,2.999999999999993,bird,0.8659071554557249
1235,7,Stratified_Random_Sample_Peru2019_Subset/WWF2_samples/,5D280368.WAV,0,60.0,44100,42.0,3.0,bird,0.7730342569824951
1236,8,Stratified_Random_Sample_Peru2019_Subset/WWF2_samples/,5D280368.WAV,0,60.0,44100,48.0,3.0,bird,0.4451431144689404
1237,9,Stratified_Random_Sample_Peru2019_Subset/WWF2_samples/,5D280368.WAV,0,60.0,44100,54.00000000000001,2.999999999999993,bird,0.4280674374789929
